job_id,title,company,location,zip_code,state,source,ats,department,is_remote,job_url,job_types,tags,salary,published_at,start_date_raw,modified_at,ingested_at,is_english,work_style,language_requirement,region,date_added,date_expired
sem_thor-industriemontagen-kg_controller_leinefelde-worbis,Controller (m/w/d),Thor Industriemontagen GmbH & Co.KG,Leinefelde-Worbis,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/thor-industriemontagen-gmbh-cokg/controller-leinefelde-worbis-116886,,Controlling,,,,,2026-07-06T07:00:07.313495+00:00,False,onsite,german_required,Other,2026-07-06,2026-07-06
sem_tjc-partners_associate-recruitment-human-capital-consulting_munich,Associate Recruitment & Human Capital Consulting,TJC Partners AG,Munich,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/tjc-partners-ag/associate-recruitment-human-capital-consulting-munich-212628,berufseinstieg,Business Development,,,,,2026-07-06T07:00:07.313495+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_tkms_it-system-specialist-platform-engineering-und-operations_kiel,IT System Specialist – Platform Engineering und Operations (m/w/d),TKMS GmbH,Kiel,24143.0,Schleswig-Holstein,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/16604-961182-008-S,,,,,2026-05-28,2026-06-01T09:34:25.28,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_versicherungscheck24-de-vergleichsportal_mediengestalter-digital-print_frechen,Mediengestalter Digital & Print (m/w/d),VersicherungsCheck24.de Vergleichsportal GmbH,Frechen,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/versicherungscheck24de-vergleichsportal-gmbh/mediengestalter-digital-print-frechen-174223,,Marketing and Communication,,,,,2026-07-06T07:00:07.313495+00:00,False,onsite,german_required,Other,2026-07-06,2026-07-06
sem_vodafone_expert-customer-data-analyst_d-sseldorf,Expert Customer Data Analyst (m/w/d),Vodafone GmbH,Düsseldorf,40549.0,Nordrhein-Westfalen,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/17102-44212202-530-S,,Analytics / BI,,,2026-05-30,2026-06-01T16:31:39.353,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_volksbank-raiffeisenbank-f-rstenfeldbruck-eg_mitarbeiter-gn-f-r-die-abteilung-edv-technik_germering,Mitarbeiter *(gn) für die Abteilung EDV/Technik,Volksbank Raiffeisenbank Fürstenfeldbruck eG,Germering,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/volksbank-raiffeisenbank-furstenfeldbruck-eg/mitarbeiter-gn-fur-die-abteilung-edv-technik-germering-72233,,IT,,,,,2026-07-06T07:00:07.313495+00:00,False,onsite,german_required,Other,2026-07-06,2026-07-06
sem_volksbank-raiffeisenbank-f-rstenfeldbruck-eg_sachbearbeiter-gn-f-r-die-abteilung-marktfolge-passiv_germering,Sachbearbeiter *(gn) für die Abteilung Marktfolge Passiv,Volksbank Raiffeisenbank Fürstenfeldbruck eG,Germering,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/volksbank-raiffeisenbank-furstenfeldbruck-eg/sachbearbeiter-gn-fur-die-abteilung-marktfolge-passiv-germering-240461,,Finance,,,,,2026-07-06T07:00:07.313495+00:00,False,onsite,german_required,Other,2026-07-06,2026-07-06
sem_w-b_ai-platform-engineer_l-beck,AI Platform Engineer (m/w/d),W & B GmbH,Lübeck,23556.0,Schleswig-Holstein,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/15105-0065728566-S,,Cloud / DevOps,,,2026-07-02,2026-07-01T13:01:36.42,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_weiss_grafikdesigner-art-director_buchen,Grafikdesigner / Art Director (m/w/d),WEISS GmbH,Buchen,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/weiss-gmbh/grafikdesigner-art-director-buchen-191476,,Marketing and Communication,,,,,2026-07-06T07:00:07.313495+00:00,False,onsite,german_required,Other,2026-07-06,2026-07-06
sem_wellhub_client-success-senior-manager_munich-bavaria-germany,Client Success Senior Manager (m/f/d),Wellhub,"Munich, Bavaria, Germany",,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/wellhub/client-success-senior-manager-munich-61752,,,,,,,2026-07-06T07:00:07.313495+00:00,True,hybrid,english_only,Germany,2026-07-06,2026-07-06
sem_werhahn-nauen-ohg-vertreten-durch-basalt-actien-gesellschaft_trainee-management-leadership_berlin,Trainee Management & Leadership (m/w/d),Werhahn & Nauen SE & Co. OHG vertreten durch Basalt-Actien-Gesellschaft,Berlin,13597.0,Berlin,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/14260-00045302f67001-S,,Junior / Entry Level,,,2026-06-30,2026-06-30T13:33:52.552,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_wolt-english_senior-operations-specialist-new-verticals-drive-operations_berlin-berlin-germany,"Senior Operations Specialist, New Verticals & Drive Operations",Wolt - English,"Berlin, Berlin, Germany",,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/wolt-english/senior-operations-specialist-new-verticals-drive-operations-berlin-138968,,,,,,,2026-07-06T07:00:07.313495+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_workwise_werkstudent-in-account-management-support_karlsruhe,Werkstudent:in Account Management Support (m/w/d),Workwise,Karlsruhe,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/workwise/werkstudentin-account-management-support-karlsruhe-328448,Working student,"Working Student,Recruitment and Selection",,,,,2026-07-06T07:00:07.313495+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_worldwide-placement-limited_ai-llm-engineer_munich,AI/LLM Engineer,Worldwide Placement Limited,Munich,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/worldwide-placement-limited/ai-llm-engineer-munich-25428,professional / experienced,"AI / ML,Data Engineering,Data Processing,Data Engineer",,,,,2026-07-06T07:00:07.313495+00:00,True,hybrid,english_only,Germany,2026-07-06,2026-07-06
sem_worldwide-placement-limited_full-stack-engineer_munich,Full Stack Engineer,Worldwide Placement Limited,Munich,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/worldwide-placement-limited/full-stack-engineer-munich-73489,professional / experienced,"AI / ML,Cloud / DevOps,Software Development",,,,,2026-07-06T07:00:07.313495+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_your-proven-impact-agency_social-media-community-manager-in_berlin,Social Media & Community Manager:in,Your Proven Impact Agency GmbH,Berlin,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/your-proven-impact-agency-gmbh/social-media-community-managerin-berlin-51429,berufserfahren,Social Media Manager,,,,,2026-07-06T07:00:07.313495+00:00,True,hybrid,bilingual,Germany,2026-07-06,2026-07-06
sem_zdf-sparks_ai-engineer_berlin,(Junior) AI Engineer (m/f/d),ZDF Sparks GmbH,Berlin,10117.0,Berlin,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/13635-5c6d81cd_JB5170376-S,,"AI / ML,Junior / Entry Level",,,2026-06-15,2026-06-15T14:14:51.1,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_zentraler-it-betrieb-nieders-chsische-justiz_devops-engineer-administrator_,DevOps Engineer / Administrator (w/m/d),Zentraler IT-Betrieb Niedersächsische Justiz,,,Niedersachsen,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/11858-SDE-101278-STA-S,,Cloud / DevOps,,,2026-07-06,2026-07-06T07:46:43.53,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_zentrum-f-r-arbeit-und-bildung-frankenthal-gemeinn-tzige-personaldienste_devops-engineer-ci-cd-pipelines_mannheim,DevOps Engineer - CI/CD Pipelines (m/w/d),Zentrum für Arbeit und Bildung Frankenthal gemeinnützige GmbH Personaldienste,Mannheim,68163.0,Baden-Württemberg,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1002787715-S,,Cloud / DevOps,,,2026-06-24,2026-06-24T10:11:57.376,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_zyox_buchhalter_rosendahl,Buchhalter (m/w/d),ZYOX,Rosendahl,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/zyox/buchhalter-rosendahl-306269,,Accounts Receivable,,,,,2026-07-06T07:00:07.313495+00:00,False,onsite,german_required,Other,2026-07-06,2026-07-06
